id,משרד,שנת תקציב,קוד תקציבי,כותרת,תקציב מקורי,תקציב מעודכן,ביצוע,אומדן ביצוע,שיעור ביצוע,סטטוס נתון,מקור
budget-sec-25-2023-00259999,sec-25,2023,00259999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00259999/2023
budget-sec-25-2024-0025,sec-25,2024,0025,הרשות לניצולי השואה,5136737000,5451837000,5398356372,,99,partial,https://next.obudget.org/i/budget/0025/2024
budget-sec-25-2024-002501,sec-25,2024,002501,תגמולים לנכים,94195000,90567000,69462425,,76.7,partial,https://next.obudget.org/i/budget/002501/2024
budget-sec-25-2024-00250101,sec-25,2024,00250101,שכר ונלוות,26345000,26386000,26200274,,99.3,partial,https://next.obudget.org/i/budget/00250101/2024
budget-sec-25-2024-00250102,sec-25,2024,00250102,אמרכלות,67850000,64181000,43262151,,67.4,partial,https://next.obudget.org/i/budget/00250102/2024
budget-sec-25-2024-002502,sec-25,2024,002502,תגמולים ישירים וטיפול,4821346000,5361270000,5328893947,,99.4,partial,https://next.obudget.org/i/budget/002502/2024
budget-sec-25-2024-00250201,sec-25,2024,00250201,תגמולים ישירים,3639180000,3905218000,3902163810,,99.9,partial,https://next.obudget.org/i/budget/00250201/2024
budget-sec-25-2024-00250202,sec-25,2024,00250202,טיפול רפואי ושירותים,1182166000,1456052000,1426730137,,98,partial,https://next.obudget.org/i/budget/00250202/2024
budget-sec-25-2024-002503,sec-25,2024,002503,רזרבה,221196000,0,0,,,partial,https://next.obudget.org/i/budget/002503/2024
budget-sec-25-2024-00250301,sec-25,2024,00250301,"רזרבה לתגמולים,",221196000,0,0,,,partial,https://next.obudget.org/i/budget/00250301/2024
budget-sec-25-2024-002599,sec-25,2024,002599,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/002599/2024
budget-sec-25-2024-00259999,sec-25,2024,00259999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00259999/2024
budget-sec-25-2025-0025,sec-25,2025,0025,הרשות לניצולי השואה,5120719000,5308146000,5158742109,,97.2,partial,https://next.obudget.org/i/budget/0025/2025
budget-sec-25-2025-002501,sec-25,2025,002501,תגמולים לנכים,97912000,97299000,71399893,,73.4,partial,https://next.obudget.org/i/budget/002501/2025
budget-sec-25-2025-00250101,sec-25,2025,00250101,שכר ונלוות,27053000,26981000,26026314,,96.5,partial,https://next.obudget.org/i/budget/00250101/2025
budget-sec-25-2025-00250102,sec-25,2025,00250102,אמרכלות,70859000,70318000,45373579,,64.5,partial,https://next.obudget.org/i/budget/00250102/2025
budget-sec-25-2025-002502,sec-25,2025,002502,תגמולים ישירים וטיפול,4792659000,5210847000,5087342216,,97.6,partial,https://next.obudget.org/i/budget/002502/2025
budget-sec-25-2025-00250201,sec-25,2025,00250201,תגמולים ישירים,3419081000,3719567000,3720734956,,100,partial,https://next.obudget.org/i/budget/00250201/2025
budget-sec-25-2025-00250202,sec-25,2025,00250202,טיפול רפואי ושירותים,1373578000,1491280000,1366607260,,91.6,partial,https://next.obudget.org/i/budget/00250202/2025
budget-sec-25-2025-002503,sec-25,2025,002503,רזרבה,230148000,0,0,,,partial,https://next.obudget.org/i/budget/002503/2025
budget-sec-25-2025-00250301,sec-25,2025,00250301,"רזרבה לתגמולים,",230148000,0,0,,,partial,https://next.obudget.org/i/budget/00250301/2025
budget-sec-25-2025-002599,sec-25,2025,002599,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/002599/2025
budget-sec-25-2025-00259999,sec-25,2025,00259999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00259999/2025
budget-sec-25-2026-0025,sec-25,2026,0025,הרשות לניצולי השואה,5093232000,5221162000,,,,estimate,https://next.obudget.org/i/budget/0025/2026
budget-sec-25-2026-002501,sec-25,2026,002501,תגמולים לנכים,98449000,124349000,,,,estimate,https://next.obudget.org/i/budget/002501/2026
budget-sec-25-2026-00250101,sec-25,2026,00250101,שכר ונלוות,27590000,27590000,,,,estimate,https://next.obudget.org/i/budget/00250101/2026
budget-sec-25-2026-00250102,sec-25,2026,00250102,אמרכלות,70859000,96759000,,,,estimate,https://next.obudget.org/i/budget/00250102/2026
budget-sec-25-2026-002502,sec-25,2026,002502,תגמולים ישירים וטיפול,4791006000,4893036000,,,,estimate,https://next.obudget.org/i/budget/002502/2026
budget-sec-25-2026-00250201,sec-25,2026,00250201,תגמולים ישירים,3415399000,3415399000,,,,estimate,https://next.obudget.org/i/budget/00250201/2026
budget-sec-25-2026-00250202,sec-25,2026,00250202,טיפול רפואי ושירותים,1375607000,1477637000,,,,estimate,https://next.obudget.org/i/budget/00250202/2026
budget-sec-25-2026-002503,sec-25,2026,002503,רזרבה,203777000,203777000,,,,estimate,https://next.obudget.org/i/budget/002503/2026
budget-sec-25-2026-00250301,sec-25,2026,00250301,"רזרבה לתגמולים,",203777000,203777000,,,,estimate,https://next.obudget.org/i/budget/00250301/2026
budget-sec-25-2026-002599,sec-25,2026,002599,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/002599/2026
budget-sec-25-2026-00259999,sec-25,2026,00259999,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/00259999/2026
budget-sec-27-2023-0027,sec-27,2023,0027,הקצבות לביטוח לאומי,57733399000,59702077000,59913106020,,100.4,partial,https://next.obudget.org/i/budget/0027/2023
budget-sec-27-2023-002711,sec-27,2023,002711,השתתפות אוצר המדינה,44255624000,47138625000,47138625000,,100,partial,https://next.obudget.org/i/budget/002711/2023
budget-sec-27-2023-00271101,sec-27,2023,00271101,השתתפות בגבייה,44255624000,47138625000,47138625000,,100,partial,https://next.obudget.org/i/budget/00271101/2023
budget-sec-27-2023-002712,sec-27,2023,002712,תשלומי העברה במימון,10449593000,12255299000,12466328333,,101.7,partial,https://next.obudget.org/i/budget/002712/2023
budget-sec-27-2023-00271201,sec-27,2023,00271201,קצבאות וחוקים ייעודיים,10449593000,12255299000,12466328333,,101.7,partial,https://next.obudget.org/i/budget/00271201/2023
budget-sec-27-2023-002713,sec-27,2023,002713,השתתפות בהוצאות מינהל,478846000,308153000,308152687,,100,partial,https://next.obudget.org/i/budget/002713/2023
budget-sec-27-2023-00271301,sec-27,2023,00271301,השתתפות בהוצאות מינהל,478846000,308153000,308152687,,100,partial,https://next.obudget.org/i/budget/00271301/2023
budget-sec-27-2023-002714,sec-27,2023,002714,רזרבה,2549336000,0,0,,,partial,https://next.obudget.org/i/budget/002714/2023
budget-sec-27-2023-00271401,sec-27,2023,00271401,רזרבה,2549336000,0,0,,,partial,https://next.obudget.org/i/budget/00271401/2023
budget-sec-27-2024-0027,sec-27,2024,0027,הקצבות לביטוח לאומי,64747133000,70497284000,70286627394,,99.7,partial,https://next.obudget.org/i/budget/0027/2024
budget-sec-27-2024-002711,sec-27,2024,002711,השתתפות אוצר המדינה,48419579000,51347734000,51347734000,,100,partial,https://next.obudget.org/i/budget/002711/2024
budget-sec-27-2024-00271101,sec-27,2024,00271101,השתתפות בגבייה,48419579000,51347734000,51347734000,,100,partial,https://next.obudget.org/i/budget/00271101/2024
budget-sec-27-2024-002712,sec-27,2024,002712,תשלומי העברה במימון,13322496000,18601802000,18391145536,,98.9,partial,https://next.obudget.org/i/budget/002712/2024
budget-sec-27-2024-00271201,sec-27,2024,00271201,קצבאות וחוקים ייעודיים,13322496000,18601802000,18391145536,,98.9,partial,https://next.obudget.org/i/budget/00271201/2024
budget-sec-27-2024-002713,sec-27,2024,002713,השתתפות בהוצאות מינהל,491777000,547748000,547747858,,100,partial,https://next.obudget.org/i/budget/002713/2024
budget-sec-27-2024-00271301,sec-27,2024,00271301,השתתפות בהוצאות מינהל,491777000,547748000,547747858,,100,partial,https://next.obudget.org/i/budget/00271301/2024
budget-sec-27-2024-002714,sec-27,2024,002714,רזרבה,2513281000,0,0,,,partial,https://next.obudget.org/i/budget/002714/2024
budget-sec-27-2024-00271401,sec-27,2024,00271401,רזרבה,2513281000,0,0,,,partial,https://next.obudget.org/i/budget/00271401/2024
budget-sec-27-2025-0027,sec-27,2025,0027,הקצבות לביטוח לאומי,61035374000,67188221000,67135383011,,99.9,partial,https://next.obudget.org/i/budget/0027/2025
budget-sec-27-2025-002711,sec-27,2025,002711,השתתפות אוצר המדינה,46137818000,48470742000,48469181000,,100,partial,https://next.obudget.org/i/budget/002711/2025
budget-sec-27-2025-00271101,sec-27,2025,00271101,השתתפות בגבייה,46137818000,48470742000,48469181000,,100,partial,https://next.obudget.org/i/budget/00271101/2025
budget-sec-27-2025-002712,sec-27,2025,002712,תשלומי העברה במימון,12044626000,18154507000,18103244000,,99.7,partial,https://next.obudget.org/i/budget/002712/2025
budget-sec-27-2025-00271201,sec-27,2025,00271201,קצבאות וחוקים ייעודיים,12044626000,18154507000,18103244000,,99.7,partial,https://next.obudget.org/i/budget/00271201/2025
budget-sec-27-2025-002713,sec-27,2025,002713,השתתפות בהוצאות מינהל,411515000,562972000,562958011,,100,partial,https://next.obudget.org/i/budget/002713/2025
budget-sec-27-2025-00271301,sec-27,2025,00271301,השתתפות בהוצאות מינהל,411515000,562972000,562958011,,100,partial,https://next.obudget.org/i/budget/00271301/2025
budget-sec-27-2025-002714,sec-27,2025,002714,רזרבה,2441415000,0,0,,,partial,https://next.obudget.org/i/budget/002714/2025
budget-sec-27-2025-00271401,sec-27,2025,00271401,רזרבה,2441415000,0,0,,,partial,https://next.obudget.org/i/budget/00271401/2025
budget-sec-27-2026-0027,sec-27,2026,0027,הקצבות לביטוח לאומי,63669963000,64082963000,,,,estimate,https://next.obudget.org/i/budget/0027/2026
budget-sec-27-2026-002711,sec-27,2026,002711,השתתפות אוצר המדינה,48194682000,48194682000,,,,estimate,https://next.obudget.org/i/budget/002711/2026
budget-sec-27-2026-00271101,sec-27,2026,00271101,השתתפות בגבייה,43388114000,43388114000,,,,estimate,https://next.obudget.org/i/budget/00271101/2026
budget-sec-27-2026-00271102,sec-27,2026,00271102,שיפויי אוצר המדינה,4806568000,4806568000,,,,estimate,https://next.obudget.org/i/budget/00271102/2026
budget-sec-27-2026-002712,sec-27,2026,002712,תשלומי העברה במימון,12480828000,12893828000,,,,estimate,https://next.obudget.org/i/budget/002712/2026
budget-sec-27-2026-00271201,sec-27,2026,00271201,קצבאות וחוקים ייעודיים,12480828000,12893828000,,,,estimate,https://next.obudget.org/i/budget/00271201/2026
budget-sec-27-2026-002713,sec-27,2026,002713,השתתפות בהוצאות מינהל,447654000,447654000,,,,estimate,https://next.obudget.org/i/budget/002713/2026
budget-sec-27-2026-00271301,sec-27,2026,00271301,השתתפות בהוצאות מינהל,447654000,447654000,,,,estimate,https://next.obudget.org/i/budget/00271301/2026
budget-sec-27-2026-002714,sec-27,2026,002714,רזרבה,2546799000,2546799000,,,,estimate,https://next.obudget.org/i/budget/002714/2026
budget-sec-27-2026-00271401,sec-27,2026,00271401,רזרבה,2546799000,2546799000,,,,estimate,https://next.obudget.org/i/budget/00271401/2026
budget-sec-29-2023-0029,sec-29,2023,0029,משרד הבינוי והשיכון,321241000,399836000,337691185,,84.5,partial,https://next.obudget.org/i/budget/0029/2023
budget-sec-29-2023-002901,sec-29,2023,002901,משרד ראשי,315104000,399836000,337691185,,84.5,partial,https://next.obudget.org/i/budget/002901/2023
budget-sec-29-2023-00290101,sec-29,2023,00290101,שכר,157964000,152840000,150232553,,98.3,partial,https://next.obudget.org/i/budget/00290101/2023
budget-sec-29-2023-00290102,sec-29,2023,00290102,תפעול,157140000,246996000,187458632,,75.9,partial,https://next.obudget.org/i/budget/00290102/2023
budget-sec-29-2023-002904,sec-29,2023,002904,רזרבות,6137000,0,0,,,partial,https://next.obudget.org/i/budget/002904/2023
budget-sec-29-2023-00290401,sec-29,2023,00290401,רזרבה לעמידה ביעד,6137000,0,0,,,partial,https://next.obudget.org/i/budget/00290401/2023
budget-sec-29-2023-002999,sec-29,2023,002999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/002999/2023
budget-sec-29-2023-00299999,sec-29,2023,00299999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00299999/2023
budget-sec-29-2024-0029,sec-29,2024,0029,משרד הבינוי והשיכון,300259000,418527000,329396392,,78.7,partial,https://next.obudget.org/i/budget/0029/2024
budget-sec-29-2024-002901,sec-29,2024,002901,משרד ראשי,295264000,418527000,329396392,,78.7,partial,https://next.obudget.org/i/budget/002901/2024
budget-sec-29-2024-00290101,sec-29,2024,00290101,שכר,168562000,150033000,149007050,,99.3,partial,https://next.obudget.org/i/budget/00290101/2024
budget-sec-29-2024-00290102,sec-29,2024,00290102,תפעול,126702000,268494000,180389342,,67.2,partial,https://next.obudget.org/i/budget/00290102/2024
budget-sec-29-2024-002904,sec-29,2024,002904,רזרבות,4995000,0,0,,,partial,https://next.obudget.org/i/budget/002904/2024
budget-sec-29-2024-00290401,sec-29,2024,00290401,רזרבה לעמידה ביעד,4995000,0,0,,,partial,https://next.obudget.org/i/budget/00290401/2024
budget-sec-29-2024-002999,sec-29,2024,002999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/002999/2024
budget-sec-29-2024-00299999,sec-29,2024,00299999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00299999/2024
budget-sec-29-2025-0029,sec-29,2025,0029,משרד הבינוי והשיכון,335563000,530110000,360222933,,68,partial,https://next.obudget.org/i/budget/0029/2025
budget-sec-29-2025-002901,sec-29,2025,002901,משרד ראשי,329453000,530110000,360222934,,68,partial,https://next.obudget.org/i/budget/002901/2025
budget-sec-29-2025-00290101,sec-29,2025,00290101,שכר,174967000,157739000,158226945,,100.3,partial,https://next.obudget.org/i/budget/00290101/2025
budget-sec-29-2025-00290102,sec-29,2025,00290102,תפעול,154486000,372371000,201995989,,54.2,partial,https://next.obudget.org/i/budget/00290102/2025
budget-sec-29-2025-002904,sec-29,2025,002904,רזרבות,6110000,0,0,,,partial,https://next.obudget.org/i/budget/002904/2025
budget-sec-29-2025-00290401,sec-29,2025,00290401,רזרבה לעמידה ביעד,6110000,0,0,,,partial,https://next.obudget.org/i/budget/00290401/2025
budget-sec-29-2025-002999,sec-29,2025,002999,חשבון מעבר,0,0,-1,,,partial,https://next.obudget.org/i/budget/002999/2025
budget-sec-29-2025-00299999,sec-29,2025,00299999,חשבון מעבר,0,0,-1,,,partial,https://next.obudget.org/i/budget/00299999/2025
budget-sec-29-2026-0029,sec-29,2026,0029,משרד הבינוי והשיכון,337359000,337032000,,,,estimate,https://next.obudget.org/i/budget/0029/2026
budget-sec-29-2026-002901,sec-29,2026,002901,משרד ראשי,330886000,330559000,,,,estimate,https://next.obudget.org/i/budget/002901/2026
budget-sec-29-2026-00290101,sec-29,2026,00290101,שכר,175748000,175421000,,,,estimate,https://next.obudget.org/i/budget/00290101/2026
budget-sec-29-2026-00290102,sec-29,2026,00290102,תפעול,155138000,155138000,,,,estimate,https://next.obudget.org/i/budget/00290102/2026
budget-sec-29-2026-002904,sec-29,2026,002904,רזרבות,6473000,6473000,,,,estimate,https://next.obudget.org/i/budget/002904/2026
budget-sec-29-2026-00290401,sec-29,2026,00290401,רזרבה לעמידה ביעד,6473000,6473000,,,,estimate,https://next.obudget.org/i/budget/00290401/2026
budget-sec-29-2026-002999,sec-29,2026,002999,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/002999/2026
budget-sec-29-2026-00299999,sec-29,2026,00299999,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/00299999/2026
budget-sec-30-2023-0030,sec-30,2023,0030,משרד העלייה והקליטה,1957445000,2493821000,2157726004,,86.5,partial,https://next.obudget.org/i/budget/0030/2023
budget-sec-30-2023-003011,sec-30,2023,003011,מינהל,184309000,355744000,236594795,,66.5,partial,https://next.obudget.org/i/budget/003011/2023
budget-sec-30-2023-00301101,sec-30,2023,00301101,שכר,120382000,137728000,137435466,,99.8,partial,https://next.obudget.org/i/budget/00301101/2023
budget-sec-30-2023-00301102,sec-30,2023,00301102,מינהל ואמרכלות,63927000,218016000,99159329,,45.5,partial,https://next.obudget.org/i/budget/00301102/2023
budget-sec-30-2023-003012,sec-30,2023,003012,שירותי קליטה,1028241000,1282676000,1066737848,,83.2,partial,https://next.obudget.org/i/budget/003012/2023
budget-sec-30-2023-00301201,sec-30,2023,00301201,דיור,650977000,647202000,636744972,,98.4,partial,https://next.obudget.org/i/budget/00301201/2023
budget-sec-30-2023-00301202,sec-30,2023,00301202,חטיבת הפרט,193165000,279283000,206915000,,74.1,partial,https://next.obudget.org/i/budget/00301202/2023
budget-sec-30-2023-00301204,sec-30,2023,00301204,"חטיבת רשויות, ארגונים",116280000,262319000,180409186,,68.8,partial,https://next.obudget.org/i/budget/00301204/2023
budget-sec-30-2023-00301208,sec-30,2023,00301208,עידוד עלייה,67819000,93872000,42668690,,45.5,partial,https://next.obudget.org/i/budget/00301208/2023
budget-sec-30-2023-003013,sec-30,2023,003013,תשלומים ישירים,669824000,855401000,854393361,,99.9,partial,https://next.obudget.org/i/budget/003013/2023
budget-sec-30-2023-00301301,sec-30,2023,00301301,סל קליטה ראשוני,669824000,855401000,854393361,,99.9,partial,https://next.obudget.org/i/budget/00301301/2023
budget-sec-30-2023-003014,sec-30,2023,003014,רזרבה,75071000,0,0,,,partial,https://next.obudget.org/i/budget/003014/2023
budget-sec-30-2023-00301401,sec-30,2023,00301401,רזרבה,75071000,0,0,,,partial,https://next.obudget.org/i/budget/00301401/2023
budget-sec-30-2023-003099,sec-30,2023,003099,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/003099/2023
budget-sec-30-2023-00309999,sec-30,2023,00309999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00309999/2023
budget-sec-30-2024-0030,sec-30,2024,0030,משרד העלייה והקליטה,1777146000,2054133000,1647410135,,80.2,partial,https://next.obudget.org/i/budget/0030/2024
budget-sec-30-2024-003011,sec-30,2024,003011,מינהל,266421000,390111000,252566831,,64.7,partial,https://next.obudget.org/i/budget/003011/2024
budget-sec-30-2024-00301101,sec-30,2024,00301101,שכר,133020000,148795000,146612647,,98.5,partial,https://next.obudget.org/i/budget/00301101/2024
budget-sec-30-2024-00301102,sec-30,2024,00301102,מינהל ואמרכלות,133401000,241316000,105954184,,43.9,partial,https://next.obudget.org/i/budget/00301102/2024
budget-sec-30-2024-003012,sec-30,2024,003012,שירותי קליטה,901529000,1211359000,954333161,,78.8,partial,https://next.obudget.org/i/budget/003012/2024
budget-sec-30-2024-00301201,sec-30,2024,00301201,דיור,511672000,603023000,586956826,,97.3,partial,https://next.obudget.org/i/budget/00301201/2024
budget-sec-30-2024-00301202,sec-30,2024,00301202,חטיבת הפרט,191540000,281246000,200354630,,71.2,partial,https://next.obudget.org/i/budget/00301202/2024
budget-sec-30-2024-00301204,sec-30,2024,00301204,"חטיבת רשויות, ארגונים",127507000,219061000,97992916,,44.7,partial,https://next.obudget.org/i/budget/00301204/2024
budget-sec-30-2024-00301208,sec-30,2024,00301208,עידוד עלייה,70810000,108029000,69028789,,63.9,partial,https://next.obudget.org/i/budget/00301208/2024
budget-sec-30-2024-003013,sec-30,2024,003013,תשלומים ישירים,536356000,452663000,440497486,,97.3,partial,https://next.obudget.org/i/budget/003013/2024
budget-sec-30-2024-00301301,sec-30,2024,00301301,סל קליטה ראשוני,536356000,452663000,440497486,,97.3,partial,https://next.obudget.org/i/budget/00301301/2024
budget-sec-30-2024-003014,sec-30,2024,003014,רזרבה,72840000,0,0,,,partial,https://next.obudget.org/i/budget/003014/2024
budget-sec-30-2024-00301401,sec-30,2024,00301401,רזרבה,72840000,0,0,,,partial,https://next.obudget.org/i/budget/00301401/2024
budget-sec-30-2024-003099,sec-30,2024,003099,חשבון מעבר,0,0,12657,,,partial,https://next.obudget.org/i/budget/003099/2024
budget-sec-30-2024-00309999,sec-30,2024,00309999,חשבון מעבר,0,0,12657,,,partial,https://next.obudget.org/i/budget/00309999/2024
budget-sec-30-2025-0030,sec-30,2025,0030,משרד העלייה והקליטה,1634563000,1951725000,1603865973,,82.2,partial,https://next.obudget.org/i/budget/0030/2025
budget-sec-30-2025-003011,sec-30,2025,003011,מינהל,263996000,440162000,294497457,,66.9,partial,https://next.obudget.org/i/budget/003011/2025
budget-sec-30-2025-00301101,sec-30,2025,00301101,שכר,136015000,156614000,156450675,,99.9,partial,https://next.obudget.org/i/budget/00301101/2025
budget-sec-30-2025-00301102,sec-30,2025,00301102,מינהל ואמרכלות,127981000,283548000,138046782,,48.7,partial,https://next.obudget.org/i/budget/00301102/2025
budget-sec-30-2025-003012,sec-30,2025,003012,שירותי קליטה,815938000,1163050000,950811682,,81.8,partial,https://next.obudget.org/i/budget/003012/2025
budget-sec-30-2025-00301201,sec-30,2025,00301201,דיור,468155000,597735000,587603300,,98.3,partial,https://next.obudget.org/i/budget/00301201/2025
budget-sec-30-2025-00301202,sec-30,2025,00301202,חטיבת הפרט,157681000,238648000,178604452,,74.8,partial,https://next.obudget.org/i/budget/00301202/2025
budget-sec-30-2025-00301204,sec-30,2025,00301204,"חטיבת רשויות, ארגונים",122400000,222389000,120848801,,54.3,partial,https://next.obudget.org/i/budget/00301204/2025
budget-sec-30-2025-00301208,sec-30,2025,00301208,עידוד עלייה,67702000,104278000,63755129,,61.1,partial,https://next.obudget.org/i/budget/00301208/2025
budget-sec-30-2025-003013,sec-30,2025,003013,תשלומים ישירים,490356000,348513000,358556834,,102.9,partial,https://next.obudget.org/i/budget/003013/2025
budget-sec-30-2025-00301301,sec-30,2025,00301301,סל קליטה ראשוני,490356000,348513000,358556834,,102.9,partial,https://next.obudget.org/i/budget/00301301/2025
budget-sec-30-2025-003014,sec-30,2025,003014,רזרבה,64273000,0,0,,,partial,https://next.obudget.org/i/budget/003014/2025
budget-sec-30-2025-00301401,sec-30,2025,00301401,רזרבה,64273000,0,0,,,partial,https://next.obudget.org/i/budget/00301401/2025
budget-sec-30-2025-003099,sec-30,2025,003099,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/003099/2025
budget-sec-30-2025-00309999,sec-30,2025,00309999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00309999/2025
budget-sec-30-2026-0030,sec-30,2026,0030,משרד העלייה והקליטה,1539800000,1831766000,,,,estimate,https://next.obudget.org/i/budget/0030/2026
budget-sec-30-2026-003011,sec-30,2026,003011,מינהל,265820000,421890000,,,,estimate,https://next.obudget.org/i/budget/003011/2026
budget-sec-30-2026-00301101,sec-30,2026,00301101,שכר,136780000,165430000,,,,estimate,https://next.obudget.org/i/budget/00301101/2026
budget-sec-30-2026-00301102,sec-30,2026,00301102,מינהל ואמרכלות,129040000,256460000,,,,estimate,https://next.obudget.org/i/budget/00301102/2026
budget-sec-30-2026-003012,sec-30,2026,003012,שירותי קליטה,770738000,992693000,,,,estimate,https://next.obudget.org/i/budget/003012/2026
budget-sec-30-2026-00301201,sec-30,2026,00301201,דיור,448097000,483528000,,,,estimate,https://next.obudget.org/i/budget/00301201/2026
budget-sec-30-2026-00301202,sec-30,2026,00301202,חטיבת הפרט,137990000,210531000,,,,estimate,https://next.obudget.org/i/budget/00301202/2026
budget-sec-30-2026-00301204,sec-30,2026,00301204,"חטיבת רשויות, ארגונים",113150000,227133000,,,,estimate,https://next.obudget.org/i/budget/00301204/2026
budget-sec-30-2026-00301208,sec-30,2026,00301208,עידוד עלייה,71501000,71501000,,,,estimate,https://next.obudget.org/i/budget/00301208/2026
budget-sec-30-2026-003013,sec-30,2026,003013,תשלומים ישירים,442471000,356412000,,,,estimate,https://next.obudget.org/i/budget/003013/2026
budget-sec-30-2026-00301301,sec-30,2026,00301301,סל קליטה ראשוני,442471000,356412000,,,,estimate,https://next.obudget.org/i/budget/00301301/2026
budget-sec-30-2026-003014,sec-30,2026,003014,רזרבה,60771000,60771000,,,,estimate,https://next.obudget.org/i/budget/003014/2026
budget-sec-30-2026-00301401,sec-30,2026,00301401,רזרבה,60771000,60771000,,,,estimate,https://next.obudget.org/i/budget/00301401/2026
budget-sec-30-2026-003099,sec-30,2026,003099,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/003099/2026
budget-sec-30-2026-00309999,sec-30,2026,00309999,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/00309999/2026
budget-sec-31-2023-0031,sec-31,2023,0031,הוצאות ביטחוניות שונות,13462289000,10529298000,10490825000,,99.6,partial,https://next.obudget.org/i/budget/0031/2023
budget-sec-31-2023-003101,sec-31,2023,003101,הוצאות ביטחון שונות,13462289000,10529298000,10490825000,,99.6,partial,https://next.obudget.org/i/budget/003101/2023
budget-sec-31-2023-00310101,sec-31,2023,00310101,הוצאות ביטחוניות,13462289000,10529298000,10490825000,,99.6,partial,https://next.obudget.org/i/budget/00310101/2023
budget-sec-31-2024-0031,sec-31,2024,0031,הוצאות ביטחוניות שונות,14287904000,12057228000,12057228000,,100,partial,https://next.obudget.org/i/budget/0031/2024
budget-sec-31-2024-003101,sec-31,2024,003101,הוצאות ביטחון שונות,14287904000,12057228000,12057228000,,100,partial,https://next.obudget.org/i/budget/003101/2024
budget-sec-31-2024-00310101,sec-31,2024,00310101,הוצאות ביטחוניות,14287904000,12057228000,12057228000,,100,partial,https://next.obudget.org/i/budget/00310101/2024
budget-sec-31-2025-0031,sec-31,2025,0031,הוצאות ביטחוניות שונות,19912202000,14504241000,14167469000,,97.7,partial,https://next.obudget.org/i/budget/0031/2025
budget-sec-31-2025-003101,sec-31,2025,003101,הוצאות ביטחון שונות,19912202000,14504241000,14167469000,,97.7,partial,https://next.obudget.org/i/budget/003101/2025
budget-sec-31-2025-00310101,sec-31,2025,00310101,הוצאות ביטחוניות,19912202000,14504241000,14167469000,,97.7,partial,https://next.obudget.org/i/budget/00310101/2025
budget-sec-31-2026-0031,sec-31,2026,0031,הוצאות ביטחוניות שונות,21904048000,21628144000,,,,estimate,https://next.obudget.org/i/budget/0031/2026
budget-sec-31-2026-003101,sec-31,2026,003101,הוצאות ביטחון שונות,21904048000,21628144000,,,,estimate,https://next.obudget.org/i/budget/003101/2026
budget-sec-31-2026-00310101,sec-31,2026,00310101,הוצאות ביטחוניות,21904048000,21628144000,,,,estimate,https://next.obudget.org/i/budget/00310101/2026
budget-sec-33-2023-0033,sec-33,2023,0033,משרד החקלאות,2209247000,2120555000,1372800095,,64.7,partial,https://next.obudget.org/i/budget/0033/2023
budget-sec-33-2023-003301,sec-33,2023,003301,הוצאות שוטפות לפעילות,412253000,599247000,409534140,,68.3,partial,https://next.obudget.org/i/budget/003301/2023
budget-sec-33-2023-00330102,sec-33,2023,00330102,הוצאות שוטפות לפעילות,412253000,599247000,409534140,,68.3,partial,https://next.obudget.org/i/budget/00330102/2023
budget-sec-33-2023-003302,sec-33,2023,003302,מנהל המחקר החקלאי,262798000,298815000,285628675,,95.6,partial,https://next.obudget.org/i/budget/003302/2023
budget-sec-33-2023-00330202,sec-33,2023,00330202,הוצאות שוטפות לפעילות,262798000,298815000,285628675,,95.6,partial,https://next.obudget.org/i/budget/00330202/2023
budget-sec-33-2023-003303,sec-33,2023,003303,רזרבות,86094000,0,0,,,partial,https://next.obudget.org/i/budget/003303/2023
budget-sec-33-2023-00330301,sec-33,2023,00330301,רזרבה להתייקרויות,86094000,0,0,,,partial,https://next.obudget.org/i/budget/00330301/2023
budget-sec-33-2023-003306,sec-33,2023,003306,תמיכות בחקלאות,1381769000,1145843000,651162615,,56.8,partial,https://next.obudget.org/i/budget/003306/2023
budget-sec-33-2023-00330602,sec-33,2023,00330602,תמיכות ומחקרים בחקלאות,1372769000,1109293000,636879120,,57.4,partial,https://next.obudget.org/i/budget/00330602/2023
